"","cells","median.pi.avg","median.pi.sd","mean.pi.avg","mean.pi.sd","hill.zero.avg","hill.zero.sd","hill.one.avg","hill.one.sd","hill.two.avg","hill.two.sd","shannon.avg","shannon.sd"
"82",1555,0.00186534283930172,0.0012598249854501,0.00446937403405917,0.00496802839670661,3.893,0.862725504025062,2.92304660325565,0.894277974929389,2.57077806267648,0.873914690331745,1.02029981670991,0.335160704930391
"83",1565,0.00493827160493827,0,0.00607405327767949,0,4,0,3.25847954808155,0,2.74632204938488,0,1.18126069028803,0
"84",1584,0.00327244107534899,0,0.00398221371457982,0,5,0,3.96590960256895,0,3.34974428474964,0,1.37773523673873,0
"85",1587,0.00119989629487031,0.00066888928474765,0.00138373014193873,0.000508068675138371,4.298,0.750839370145008,3.5605169636824,0.692497222614261,3.19085662838785,0.693466941870773,1.24867032118147,0.213613988276994
"86",1613,0.00506585612968592,0,0.0126350034324645,0,5,0,2.57633135864801,0,1.99236013588261,0,0.946366432985121,0
"87",1624,0.00164615397121304,1.35405099139868e-06,0.00807793570726001,0.00315412419684305,3.326,0.468981816218864,1.72756061716473,0.569841847895441,1.50128719161153,0.651138802721575,0.504573922518091,0.271961977637522
"88",1668,0.00292422061831761,0.00303636855919759,0.0111539007580139,0.00862911669638762,4.413,0.636267110446417,2.41644353494696,0.762011788084898,1.97910162988545,0.692290026524855,0.831648170240879,0.321839090235438
"89",1683,0.000698991589592259,0.000191701529276718,0.0174294956051669,0.0100025312843252,3.568,0.593066377168464,1.62077033659692,0.854220282579331,1.499539992057,0.79049235197637,0.374780328297049,0.434107108201372
"90",1688,0.00502457954902758,0.00302284628466267,0.00881461265653431,0.00410401825136294,3.992,0.684400763006885,2.72082142496031,0.601670183737647,2.30464547927945,0.613538479185541,0.975716058926461,0.227826860959416
"91",1691,0.00198895726194875,0.00357039558113636,0.0108164564469777,0.00870747618012609,3.971,0.805486069282274,2.21218221039675,0.928328367537905,1.93902514622393,0.947798135502771,0.715663169249939,0.387487197521069
"92",1696,0.000325227963525835,0.000473246604429411,0.00604518743667679,0.00302605682466803,2.191,0.644153657083406,1.43482003498728,0.255372699053802,1.26233127582638,0.15983006498793,0.343566863235561,0.191699979295766
"93",1722,0.00192122958693564,0,0.00764754488465323,0,5,0,2.03476397794399,0,1.46374407656151,0,0.710379830813896,0
"94",1723,0.00177949333236051,0.00167272620591457,0.00400843379858763,0.00369467318524525,3.016,1.02214910301227,NA,NA,Inf,Inf,NA,NA
"95",1745,0.00193845129767639,0.000599422793848822,0.00305875119493256,0.000902704507511752,4.285,0.451640320364531,3.18568975784467,0.514195926528585,2.63665382908455,0.602428898586458,1.14582938299056,0.160093738286255
"96",1780,0.0202634245187437,0,0.0156823334273463,0,5,0,3.26215134445691,0,3.05664013324923,0,1.18238689933865,0
"97",1797,0.00100145916313746,0.000864481232851564,0.00205758205220364,0.00114810559273063,2.759,0.856535260600903,2.29124045957517,0.694332525540649,2.06556983400844,0.673531783130932,0.780191138723464,0.321611393366053
"98",1801,0.00121775534819964,0.000878021446773659,0.0038971294394381,0.00388643792527797,3.317,0.88503914845294,2.44511070717587,0.874171492973773,2.2012605695038,0.858513627394066,0.827153982321814,0.372586568373567
"99",1804,0.00248239945619618,0.00106812622426563,0.00686907386019046,0.00440706050404914,4.239,0.654451913670747,2.70762427166949,0.816065045912186,2.27133840180352,0.855318621804244,0.951702271999369,0.297924974272099
"100",1805,0.00329005164819875,0.00283194948509682,0.0126944564022175,0.0119069380063277,3.801,0.821019532698867,2.41580735262062,0.780855325449364,2.04377823421332,0.730780589581038,0.827612233112037,0.335558589865589
"101",1836,0.00256497523589662,0.00186181757325441,0.00480525754809043,0.00296705192631431,4.299,0.695760794442375,2.89592080132234,0.738813217823735,2.44421868209643,0.750037583921926,1.02868765824599,0.269109327080901
"102",1837,0.00157781434943609,0.00149244638007696,0.010466689433408,0.00616179723500899,2.995,0.815868028936447,1.8185658261561,0.500273363215468,1.58764380823675,0.457075905046321,0.560603828434461,0.274434002463314
"103",1860,0.000989962717010911,0.000592954908404531,0.00272493314774949,0.0011431873616738,3.11,0.729679677963166,2.2424381491208,0.488202676506023,1.90727582601417,0.419048559200898,0.782605321670939,0.227249509023806
"104",1891,0.00468490024911068,0.00299089728138452,0.0241269158894651,0.0126041052924236,4.379,0.485380875802287,2.18640428893875,0.553984724519525,1.74192359901138,0.473137776410127,0.752021590312641,0.244293926330903
"105",1892,0.00109635801928734,0.000535385828219201,0.00410762428037149,0.0040378685194935,3.611,0.848763453147816,2.56029546864393,0.978223096478568,2.28177125745803,0.953751536191215,0.861948113710031,0.403739399523242
