Sample.Name,treFile,Genus,Species,ClemName,Subspecies,Split,Lumped,Ingroup,Country,State,Locality,Lat,Long,Notes,clem_group0.9,clem_group0.8,clem_group0.7,lumped_group0.9,lumped_group0.8,lumped_group0.7
M_occidentalis_MX_Chiapas_jk0857,Myadestes-occidentalis.tre,Myadestes,occidentalis,Myadestes occidentalis,oberholseri,Myadestes-occidentalis,Myadestes-occidentalis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
M_occidentalis_MX_Chiapas_jk0878,Myadestes-occidentalis.tre,Myadestes,occidentalis,Myadestes occidentalis,oberholseri,Myadestes-occidentalis,Myadestes-occidentalis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
M_occidentalis_MX_Oaxaca_jk07116,Myadestes-occidentalis.tre,Myadestes,occidentalis,Myadestes occidentalis,oberholseri,Myadestes-occidentalis,Myadestes-occidentalis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
M_occidentalis_MX_Oaxaca_jk07170,Myadestes-occidentalis.tre,Myadestes,occidentalis,Myadestes occidentalis,oberholseri,Myadestes-occidentalis,Myadestes-occidentalis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
M_occidentalis_MX_Oaxaca_jk07172,Myadestes-occidentalis.tre,Myadestes,occidentalis,Myadestes occidentalis,oberholseri,Myadestes-occidentalis,Myadestes-occidentalis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
M_occidentalis_MX_Oaxaca_jk07173,Myadestes-occidentalis.tre,Myadestes,occidentalis,Myadestes occidentalis,oberholseri,Myadestes-occidentalis,Myadestes-occidentalis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
M_occidentalis_MX_Oaxaca_jk07199,Myadestes-occidentalis.tre,Myadestes,occidentalis,Myadestes occidentalis,oberholseri,Myadestes-occidentalis,Myadestes-occidentalis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
M_occidentalis_MX_Oaxaca_jk07258,Myadestes-occidentalis.tre,Myadestes,occidentalis,Myadestes occidentalis,oberholseri,Myadestes-occidentalis,Myadestes-occidentalis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
M_occidentalis_MX_Oaxaca_jk0753,Myadestes-occidentalis.tre,Myadestes,occidentalis,Myadestes occidentalis,oberholseri,Myadestes-occidentalis,Myadestes-occidentalis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
M_occidentalis_MX_Oaxaca_jk0757,Myadestes-occidentalis.tre,Myadestes,occidentalis,Myadestes occidentalis,oberholseri,Myadestes-occidentalis,Myadestes-occidentalis,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
barbirostris.JQ004393,Myiarchus-cephalotes.tre,Myiarchus,barbirostris,Myiarchus barbirostris,NA,NA,NA,drop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
swainsoni.DQ294556_FMNH391516_AmapaBR,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,NA,Myiarchus-cephalotes,Myiarchus-cephalotes,drop,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA
panamensis.JQ004394,Myiarchus-cephalotes.tre,Myiarchus,panamensis,Myiarchus panamensis,NA,NA,NA,drop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tuberculifer.FJ175973,Myiarchus-cephalotes.tre,Myiarchus,tuberculifer,Myiarchus tuberculifer,NA,NA,NA,drop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UW71498_StaCruzBO,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,NA,Myiarchus-cephalotes,Myiarchus-cephalotes,n,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA
IAvH.BT4815_AntCO,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,cephalotes,Myiarchus-cephalotes,Myiarchus-cephalotes,y,Colombia,Antioquia,"Anori, Las Lomitas, , Mampuestos",7 4  51.80 N,75 10  25.30 W,NA,1,4,5,1,4,5
22601_LaPazBO,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,cephalotes,Myiarchus-cephalotes,Myiarchus-cephalotes,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
22722_LaPazBO,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,cephalotes,Myiarchus-cephalotes,Myiarchus-cephalotes,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
31509_StaCruzBO,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,cephalotes,Myiarchus-cephalotes,Myiarchus-cephalotes,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
32982_CajamarcaPE,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,cephalotes,Myiarchus-cephalotes,Myiarchus-cephalotes,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
33766_CajamarcaPE,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,cephalotes,Myiarchus-cephalotes,Myiarchus-cephalotes,y,NA,NA,NA,NA,NA,NA,3,3,4,3,3,4
33820_CajamarcaPE,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,cephalotes,Myiarchus-cephalotes,Myiarchus-cephalotes,y,NA,NA,NA,NA,NA,NA,3,3,4,3,3,4
33908_CajamarcaPE,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,cephalotes,Myiarchus-cephalotes,Myiarchus-cephalotes,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
34813_CajamarcaPE,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,cephalotes,Myiarchus-cephalotes,Myiarchus-cephalotes,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
34832_CajamarcaPE,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,cephalotes,Myiarchus-cephalotes,Myiarchus-cephalotes,y,NA,NA,NA,NA,NA,NA,3,3,4,3,3,4
39909_LoretoPE,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,cephalotes,Myiarchus-cephalotes,Myiarchus-cephalotes,y,NA,NA,NA,NA,NA,NA,3,3,4,3,3,4
39998_LoretoPE,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,cephalotes,Myiarchus-cephalotes,Myiarchus-cephalotes,y,NA,NA,NA,NA,NA,NA,3,3,4,3,3,4
40140_LoretoPE,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,cephalotes,Myiarchus-cephalotes,Myiarchus-cephalotes,y,NA,NA,NA,NA,NA,NA,3,3,4,3,3,4
40310_LoretoPE,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,cephalotes,Myiarchus-cephalotes,Myiarchus-cephalotes,y,NA,NA,NA,NA,NA,NA,3,3,4,3,3,4
40492_LoretoPE,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,cephalotes,Myiarchus-cephalotes,Myiarchus-cephalotes,y,NA,NA,NA,NA,NA,NA,3,3,4,3,3,4
41780_CochabambaBO,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,cephalotes,Myiarchus-cephalotes,Myiarchus-cephalotes,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
44034_SnMartinPE,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,cephalotes,Myiarchus-cephalotes,Myiarchus-cephalotes,y,NA,NA,NA,NA,NA,NA,3,3,4,3,3,4
AMC1178_AntCO,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,cephalotes,Myiarchus-cephalotes,Myiarchus-cephalotes,y,NA,NA,NA,NA,NA,NA,1,4,5,1,4,5
AMC1180_AntCO,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,cephalotes,Myiarchus-cephalotes,Myiarchus-cephalotes,y,NA,NA,NA,NA,NA,NA,1,4,5,1,4,5
ANSP19654_NapoEC,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,cephalotes,Myiarchus-cephalotes,Myiarchus-cephalotes,y,NA,NA,NA,NA,NA,NA,3,3,4,3,3,4
KU21377_PE,Myiarchus-cephalotes.tre,Myiarchus,cephalotes,Myiarchus cephalotes,cephalotes,Myiarchus-cephalotes,Myiarchus-cephalotes,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
M_albifacies_gfb3014_VENamazonas,Myioborus-miniatus.tre,Myioborus,albifacies,Myioborus albifacies,NA,NA,NA,drop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M_ornatus_jp228_VENtachira,Myioborus-miniatus.tre,Myioborus,ornatus,Myioborus ornatus,NA,NA,NA,drop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M_torquatus_B19802_CRcartago,Myioborus-miniatus.tre,Myioborus,torquatus,Myioborus torquatus,NA,NA,NA,drop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
M_m_ballux_lsuB1423_PANdarien,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
M_m_comptus_lsuB27304_CRsanjose,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_m_intermedius_FMNH1693_MXchiapas,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_m_miniatus_FMNH2185_MXmichoacan,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_m_miniatus_FMNH4477_MXjalisco,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_m_miniatus_FMNH4478_MXjalisco,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_m_miniatus_FMNH5628_MXjalisco,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_m_subsimilis_lsuB178_PERpiura,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1
M_m_verticalis_B1694_PERpasco,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,1,4,4,1,4,4
M_m_verticalis_B22788_BOLlapaz,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,1,4,4,1,4,4
M_m_verticalis_B22797_BOLlapaz,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,1,4,4,1,4,4
M_m_verticalis_lsuB1696_PERpasco,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,1,4,4,1,4,4
M_m_verticalis_zmuc01541_ECUzamchin,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,1,4,4,1,4,4
M_miniatus_DHB3162_HONcopan,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_DHB3163_HONcopan,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_DHB4420_GUAquetz,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_DHB4554_GUAquetz,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_DHB4569_GUAquetz,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_DHB4593_GUAquetz,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_GAV2079_HONatlantida,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_GAV2334_GUAquetz,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_GAV2335_GUAxela,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_GMS1413_MXpuebla,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_GMS1419_MXpuebla,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_GMS1458_MXmorelos,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_GMS503_MXjalisco,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_GMS518_MXjalisco,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_GMS581_MXjalisco,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_GMS899_MXguerrero,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_GMS907_MXguerrero,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK02029_GUAquetz,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_JK02038_GUAxela,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_JK02049_GUAxela,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_JK02178_GUAxela,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_JK02179_GUAxela,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_JK02284_GUAxela,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_JK03184_MXjalisco,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK03191_MXjalisco,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK03208_MXjalisco,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK03209_MXjalisco,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK03224_MXjalisco,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK03239_MXjalisco,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK03253_MXjalisco,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK03254_MXjalisco,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK03256_MXjalisco,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK04013_MXmexico,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK04021_MXguerrero,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK04022_MXguerrero,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK04033_MXguerrero,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK04034_MXguerrero,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK04053_MXguerrero,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK04054_MXguerrero,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK04671_MXpuebla,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK04751_MXpuebla,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK04801_MXmorelos,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK06447_MXmichoacan,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK06448_MXmichoacan,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JK06449_MXmichoacan,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_JMD494_MXguerrero,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_M_m371_MXmichoacan,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_M_m438_MXmichoacan,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_MEX_Chiapas_BRB758,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_MEX_Chiapas_BRB761,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_MEX_Chiapas_BRB801,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_MEX_Chiapas_JK08061,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_MEX_Chiapas_JK08065,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_MEX_Chiapas_JK08072,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_MEX_Chiapas_JK08081,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_MEX_Chiapas_JK08118,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2
M_miniatus_MEX_Guerrero_MLH5,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_MEX_Guerrero_MLH9,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_MEX_Michoacan_M_m372,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_MEX_Michoacan_M_m392,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_MEX_Michoacan_M_m437,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_MEX_Michoacan_M_m454,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_MEX_Michoacan_M_m461,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_MEX_Michoacan_M_m477,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_MEX_Michoacan_M_m491,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_MEX_Oaxaca_JK07177,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_MEX_Oaxaca_JK07178,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
M_miniatus_MEX_Oaxaca_JK07201,Myioborus-miniatus.tre,Myioborus,miniatus,Myioborus miniatus,unassigned,Myioborus-miniatus,Myioborus-miniatus,y,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3
