Species_name,Latitude,Longitude,GID,Accession_number
Uroderma_bilobatum,1.37,-58.77,326402019,JF435883
Uroderma_bilobatum,1.37,-58.77,326402021,JF435884
Uroderma_bilobatum,4.63,-58.72,326402023,JF435885
Uroderma_bilobatum,4.73,-58.85,326402025,JF435886
Uroderma_bilobatum,5.8,-61.1,326402027,JF435887
Uroderma_bilobatum,5.8,-61.1,326402029,JF435888
Uroderma_bilobatum,-0.68,-76.43,326402031,JF435889
Uroderma_bilobatum,-0.83,-76.33,326402033,JF435890
Uroderma_bilobatum,-0.83,-76.33,326402035,JF435891
Uroderma_bilobatum,-0.83,-76.33,326402037,JF435892
Uroderma_bilobatum,-0.83,-76.33,326402039,JF435893
Uroderma_bilobatum,-0.83,-76.33,326402041,JF435894
Uroderma_bilobatum,-0.83,-76.33,326402043,JF435895
Uroderma_bilobatum,-0.65,-76.45,326402045,JF435896
Uroderma_bilobatum,-0.68,-76.43,326402047,JF435897
Uroderma_bilobatum,-0.68,-76.43,326402049,JF435898
Uroderma_bilobatum,-0.65,-76.45,326402051,JF435899
Uroderma_bilobatum,-0.78,-76.43,326402053,JF435900
Uroderma_bilobatum,-0.68,-76.43,326402055,JF435901
Uroderma_bilobatum,-0.68,-76.43,326402057,JF435902
Uroderma_bilobatum,-0.83,-76.33,326402059,JF435903
Uroderma_bilobatum,-0.83,-76.33,326402061,JF435904
Uroderma_bilobatum,-0.83,-76.33,326402063,JF435905
Uroderma_bilobatum,-0.83,-76.33,326402065,JF435906
Uroderma_bilobatum,-0.83,-76.35,326402075,JF435911
Uroderma_bilobatum,-0.83,-76.35,326402077,JF435912
Uroderma_bilobatum,-0.68,-76.43,326402079,JF435913
Uroderma_bilobatum,-0.68,-76.43,326402081,JF435914
Uroderma_bilobatum,-0.68,-76.4,326402083,JF435915
Uroderma_bilobatum,-0.8,-76.4,326402085,JF435916
Uroderma_bilobatum,-0.68,-76.4,326402087,JF435917
Uroderma_bilobatum,-0.75,-76.77,326402089,JF435918
Uroderma_bilobatum,-0.65,-76.45,326402091,JF435919
Uroderma_bilobatum,-0.83,-76.33,326402093,JF435920
Uroderma_bilobatum,3.27,-59.72,326402095,JF435921
Uroderma_bilobatum,4.38,-58.87,326402097,JF435922
Uroderma_bilobatum,4.33,-58.85,326402099,JF435923
Uroderma_bilobatum,4.33,-58.85,326402101,JF435924
Uroderma_bilobatum,7.65,-58.95,326402103,JF435925
Uroderma_bilobatum,7.57,-59.15,326402105,JF435926
Uroderma_bilobatum,7.52,-59.38,326402107,JF435927
Uroderma_bilobatum,7.52,-59.38,326402109,JF435928
Uroderma_bilobatum,7.52,-59.38,326402111,JF435929
Uroderma_bilobatum,5.17,-57.3,326402113,JF435930
Uroderma_bilobatum,7.37,-60.48,326402115,JF435931
Uroderma_bilobatum,4.48,-57.06,326402117,JF435932
Uroderma_bilobatum,9.1,-79.7,326402119,JF435933
Uroderma_bilobatum,8.68,-79.93,326402121,JF435934
Uroderma_bilobatum,8.68,-79.93,326402123,JF435935
Uroderma_bilobatum,8,-77.72,326402125,JF435936
Uroderma_bilobatum,4.95,-55.18,326402127,JF435937
Uroderma_bilobatum,4.93,-55.2,326402129,JF435938
Uroderma_bilobatum,10.6,-83.53,326402131,JF435939
Uroderma_bilobatum,10.6,-83.53,326402133,JF435940
Uroderma_bilobatum,10.6,-83.53,326402135,JF435941
Uroderma_bilobatum,-0.68,-76.43,326402137,JF435942
Uroderma_bilobatum,-0.68,-76.43,326402139,JF435943
Uroderma_bilobatum,-0.68,-76.43,326402141,JF435944
Uroderma_bilobatum,-0.68,-76.43,326402143,JF435945
Uroderma_bilobatum,-0.68,-76.43,326402145,JF435946
Natalus_stramineus,11.43716,-85.82632,326455991,JF435948
Noctilio_leporinus,16.5,-92.5,326455993,JF435949
Dicrostonyx_richardsoni,58.743,-93.82,326555328,JF443818
Lepus_arcticus,58.76,-93.953,326555330,JF443819
Microtus_pennsylvanicus,58.763,-93.864,326555332,JF443820
Microtus_pennsylvanicus,58.73,-93.781,326555334,JF443821
Microtus_pennsylvanicus,58.72,-93.771,326555336,JF443822
Microtus_pennsylvanicus,58.73,-93.78,326555338,JF443823
Microtus_pennsylvanicus,58.73,-93.781,326555340,JF443824
Microtus_pennsylvanicus,58.737,-93.821,326555342,JF443825
Microtus_pennsylvanicus,58.73,-93.78,326555344,JF443826
Microtus_pennsylvanicus,58.73,-93.78,326555346,JF443827
Microtus_pennsylvanicus,58.73,-93.78,326555348,JF443828
Microtus_pennsylvanicus,58.73,-93.779,326555350,JF443829
Microtus_pennsylvanicus,58.73,-93.78,326555352,JF443830
Mustela_erminea,48.544,-89.695,326555354,JF443831
Myodes_gapperi,58.731,-93.781,326555356,JF443832
Myodes_gapperi,58.73,-93.78,326555358,JF443833
Myodes_gapperi,58.73,-93.78,326555360,JF443834
Myodes_gapperi,58.73,-93.78,326555362,JF443835
Myodes_gapperi,58.731,-93.781,326555364,JF443836
Myodes_gapperi,58.73,-93.78,326555366,JF443837
Myodes_gapperi,58.73,-93.78,326555370,JF443839
Myodes_gapperi,58.73,-93.78,326555372,JF443840
Myodes_gapperi,58.73,-93.78,326555374,JF443841
Myodes_gapperi,58.73,-93.779,326555376,JF443842
Myodes_gapperi,58.73,-93.78,326555378,JF443843
Myodes_gapperi,58.73,-93.779,326555380,JF443844
Sorex_arcticus,58.626,-94.231,326555382,JF443845
Sorex_cinereus,58.73,-93.78,326555384,JF443846
Sorex_cinereus,58.73,-93.78,326555386,JF443847
Sorex_cinereus,58.731,-93.781,326555388,JF443848
Sorex_cinereus,58.73,-93.78,326555390,JF443849
Sorex_cinereus,58.73,-93.78,326555392,JF443850
Sorex_cinereus,58.73,-93.78,326555394,JF443851
Sorex_cinereus,58.73,-93.78,326555396,JF443852
Sorex_cinereus,58.63,-93.798,326555398,JF443853
Sorex_hoyi,58.731,-93.781,326555400,JF443854
Sorex_hoyi,58.731,-93.781,326555402,JF443855
Sorex_hoyi,58.731,-93.781,326555404,JF443856
Sorex_hoyi,58.63,-93.798,326555406,JF443857
Blarina_brevicauda,46.15,-77.56,326555408,JF435950
Blarina_brevicauda,43.5146,-80.233,326555410,JF435951
Blarina_brevicauda,51.044,-95.344,326555412,JF435952
Blarina_brevicauda,51.044,-95.344,326555414,JF435953
Blarina_brevicauda,43.3,-80.25,326555416,JF435954
Blarina_brevicauda,45.933,-64.183,326555418,JF435955
Blarina_brevicauda,45.967,-66.65,326555420,JF435956
Blarina_brevicauda,45.967,-66.65,326555422,JF435957
Blarina_brevicauda,45.967,-66.65,326555424,JF435958
Blarina_brevicauda,44.933,-64.183,326555426,JF435959
Blarina_brevicauda,46.483,-63.383,326555428,JF435960
Blarina_brevicauda,43.983,-79.517,326555430,JF435961
Blarina_brevicauda,43.983,-79.517,326555432,JF435962
Blarina_brevicauda,45.933,-64.183,326555434,JF435963
Blarina_brevicauda,45.933,-64.183,326555436,JF435964
Blarina_brevicauda,45.933,-64.183,326555438,JF435965
Blarina_brevicauda,44.5,-66.1,326555440,JF435966
Blarina_brevicauda,44.5,-66.1,326555442,JF435967
Blarina_brevicauda,44.5,-66.1,326555444,JF435968
Blarina_brevicauda,44.5,-66.1,326555446,JF435969
Blarina_brevicauda,46.467,-63.433,326555448,JF435970
Blarina_brevicauda,46.467,-63.433,326555450,JF435971
Blarina_brevicauda,46.467,-63.433,326555452,JF435972
Blarina_brevicauda,44.933,-64.183,326555454,JF435973
Blarina_brevicauda,44.967,-64.1,326555456,JF435974
Blarina_brevicauda,44.967,-64.1,326555458,JF435975
Blarina_brevicauda,43.933,-79.533,326555460,JF435976
Blarina_brevicauda,43.933,-79.533,326555462,JF435977
Blarina_brevicauda,43.933,-79.533,326555464,JF435978
Blarina_brevicauda,44.783,-63.6,326555466,JF435979
Blarina_brevicauda,43.537,-80.1353,326555470,JF435981
Blarina_brevicauda,43.7,-79.4167,326555472,JF435982
Blarina_brevicauda,45.133,-66.833,326555474,JF435983
Blarina_brevicauda,46.217,-60.25,326555476,JF435984
Blarina_brevicauda,46.883,-83.667,326555478,JF435985
Blarina_brevicauda,49.25014,-84.49983,326555480,JF435986
Condylura_cristata,45.933,-64.183,326555482,JF435987
Condylura_cristata,45.2333,-81.6,326555484,JF435988
Condylura_cristata,45.2333,-81.6,326555486,JF435989
Condylura_cristata,43.302,-79.844,326555488,JF435990
Condylura_cristata,44.967,-64.1,326555490,JF435991
Condylura_cristata,45.933,-64.183,326555492,JF435992
Condylura_cristata,44.967,-64.1,326555494,JF435993
Condylura_cristata,46.217,-60.25,326555496,JF435994
Condylura_cristata,44.569,-80.513,326555498,JF435995
Neurotrichus_gibbsii,49.267,-122.5,326555500,JF435996
Neurotrichus_gibbsii,49.267,-122.5,326555502,JF435997
Neurotrichus_gibbsii,48.70291,-122.45336,326555504,JF435998
Sorex_arcticus,45.933,-64.183,326555506,JF435999
Sorex_arcticus,51.051,-114.916,326555508,JF436000
Sorex_arcticus,51.051,-114.916,326555510,JF436001
Sorex_arcticus,51.051,-114.916,326555512,JF436002
Sorex_arcticus,51.051,-114.916,326555514,JF436003
Sorex_arcticus,51.051,-114.916,326555516,JF436004
Sorex_arcticus,51.022,-115.066,326555518,JF436005
Sorex_arcticus,51.022,-115.066,326555520,JF436006
Sorex_arcticus,51.038,-114.88,326555522,JF436007
Sorex_arcticus,51.038,-114.88,326555524,JF436008
Sorex_arcticus,51.1,-115.067,326555526,JF436009
Sorex_arcticus,51.1,-115.067,326555528,JF436010
Sorex_arcticus,44.933,-64.183,326555530,JF436011
Sorex_arcticus,45.933,-64.183,326555532,JF436012
Sorex_arcticus,44.967,-64.1,326555534,JF436013
Sorex_arcticus,44.967,-64.1,326555536,JF436014
Sorex_arcticus,45.933,-64.183,326555538,JF436015
Sorex_arcticus,45.933,-64.183,326555540,JF436016
Sorex_arcticus,45.933,-64.183,326555542,JF436017
Sorex_arcticus,51.067,-115.133,326555544,JF436018
Sorex_arcticus,44.933,-64.183,326555546,JF436019
Sorex_arcticus,44.933,-64.183,326555548,JF436020
Sorex_arcticus,44.967,-64.1,326555550,JF436021
Sorex_arcticus,44.667,-63.483,326555552,JF436022
Sorex_arcticus,45.133,-66.833,326555554,JF436023
Sorex_arcticus,46.217,-64.267,326555556,JF436024
Sorex_caecutiens,50.7649,-115.143,326555558,JF436025
Sorex_cinereus,48.433,-58.483,326555560,JF436026
Sorex_cinereus,58.677,-94.144,326555564,JF436028
Sorex_cinereus,51.044,-95.344,326555568,JF436030
Sorex_cinereus,51.044,-95.344,326555570,JF436031
Sorex_cinereus,51.044,-95.344,326555572,JF436032
Sorex_cinereus,51.044,-95.344,326555574,JF436033
Sorex_cinereus,51.044,-95.344,326555576,JF436034
Sorex_cinereus,51.044,-95.344,326555578,JF436035
Sorex_cinereus,51.044,-95.344,326555580,JF436036
Sorex_cinereus,51.044,-95.344,326555582,JF436037
Sorex_cinereus,51.044,-95.344,326555584,JF436038
Sorex_cinereus,51.044,-95.344,326555586,JF436039
Sorex_cinereus,51.044,-95.344,326555588,JF436040
Sorex_cinereus,51.044,-95.344,326555590,JF436041
Sorex_cinereus,51.044,-95.344,326555592,JF436042
Sorex_cinereus,51.044,-95.344,326555594,JF436043
Sorex_cinereus,51.044,-95.344,326555596,JF436044
Sorex_cinereus,51.044,-95.344,326555598,JF436045
Sorex_cinereus,51.044,-95.344,326555600,JF436046
Sorex_cinereus,51.044,-95.344,326555602,JF436047
Sorex_cinereus,51.044,-95.344,326555604,JF436048
Sorex_cinereus,51.044,-95.344,326555606,JF436049
Sorex_cinereus,51.044,-95.344,326555608,JF436050
Sorex_cinereus,51.044,-95.344,326555610,JF436051
Sorex_cinereus,51.044,-95.344,326555612,JF436052
Sorex_cinereus,51.044,-95.344,326555614,JF436053
Sorex_cinereus,51.044,-95.344,326555616,JF436054
Sorex_cinereus,51.044,-95.344,326555618,JF436055
Sorex_cinereus,51.044,-95.344,326555620,JF436056
Sorex_cinereus,51.044,-95.344,326555622,JF436057
Sorex_cinereus,51.044,-95.344,326555624,JF436058
Sorex_cinereus,51.044,-95.344,326555626,JF436059
Sorex_cinereus,51.044,-95.344,326555628,JF436060
Sorex_cinereus,51.044,-95.344,326555630,JF436061
Sorex_cinereus,51.044,-95.344,326555632,JF436062
Sorex_cinereus,51.044,-95.344,326555634,JF436063
Sorex_cinereus,51.044,-95.344,326555636,JF436064
Sorex_cinereus,51.044,-95.344,326555638,JF436065
Sorex_cinereus,51.044,-95.344,326555640,JF436066
Sorex_cinereus,51.044,-95.344,326555642,JF436067
Sorex_cinereus,44.5,-66.1,326555644,JF436068
Sorex_cinereus,45.05,-78.517,326555646,JF436069
Sorex_cinereus,45,-66.967,326555648,JF436070
Sorex_cinereus,51.267,-80.667,326555650,JF436071
Sorex_cinereus,50.167,-80.867,326555652,JF436072
Sorex_cinereus,50.167,-80.867,326555654,JF436073
Sorex_cinereus,51.167,-80.85,326555656,JF436074
Sorex_cinereus,51.167,-80.85,326555658,JF436075
Sorex_cinereus,51.167,-80.867,326555660,JF436076
Sorex_cinereus,51.167,-80.867,326555662,JF436077
Sorex_cinereus,43.3,-80.25,326555664,JF436078
Sorex_cinereus,43.3,-80.25,326555666,JF436079
Sorex_cinereus,45.933,-64.183,326555668,JF436080
Sorex_cinereus,45.933,-64.183,326555670,JF436081
Sorex_cinereus,45.933,-64.183,326555672,JF436082
Sorex_cinereus,45.933,-64.183,326555674,JF436083
Sorex_cinereus,45.933,-64.183,326555676,JF436084
Sorex_cinereus,45.933,-64.183,326555678,JF436085
Sorex_cinereus,43.483,-65.717,326555680,JF436086
Sorex_cinereus,43.483,-65.717,326555682,JF436087
Sorex_cinereus,43.483,-65.717,326555684,JF436088
Sorex_cinereus,43.483,-65.717,326555686,JF436089
Sorex_cinereus,43.483,-65.717,326555688,JF436090
Sorex_cinereus,43.483,-65.717,326555690,JF436091
Sorex_cinereus,43.483,-65.717,326555692,JF436092
Sorex_cinereus,43.483,-65.717,326555694,JF436093
Sorex_cinereus,43.483,-65.717,326555696,JF436094
Sorex_cinereus,43.483,-65.717,326555698,JF436095
Sorex_cinereus,43.483,-65.717,326555700,JF436096
Sorex_cinereus,43.483,-65.717,326555702,JF436097
Sorex_cinereus,43.483,-65.717,326555704,JF436098
Sorex_cinereus,43.483,-65.717,326555706,JF436099
Sorex_cinereus,43.483,-65.717,326555708,JF436100
Sorex_cinereus,51.0464,-114.964,326555710,JF436101
Sorex_cinereus,51.0509,-114.96,326555712,JF436102
Sorex_cinereus,51.0509,-114.96,326555714,JF436103
Sorex_cinereus,51.0259,-115.031,326555716,JF436104
Sorex_cinereus,51.0536,-114.943,326555718,JF436105
Sorex_cinereus,51.02,-115.066,326555720,JF436106
Sorex_cinereus,51.02,-115.066,326555722,JF436107
Sorex_cinereus,51.051,-114.958,326555724,JF436108
Sorex_cinereus,50.785,-115.188,326555726,JF436109
Sorex_cinereus,51.0536,-114.943,326555728,JF436110
Sorex_cinereus,51.044,-95.344,326555730,JF436111
Sorex_cinereus,43.483,-65.717,326555732,JF436112
Sorex_cinereus,43.483,-65.717,326555734,JF436113
Sorex_cinereus,43.483,-65.717,326555736,JF436114
Sorex_cinereus,43.483,-65.717,326555738,JF436115
Sorex_cinereus,43.483,-65.717,326555740,JF436116
Sorex_cinereus,43.483,-65.717,326555742,JF436117
Sorex_cinereus,43.483,-65.717,326555744,JF436118
Sorex_cinereus,43.483,-65.717,326555746,JF436119
Sorex_cinereus,43.483,-65.717,326555748,JF436120
Sorex_cinereus,43.483,-65.717,326555750,JF436121
Sorex_cinereus,43.483,-65.717,326555752,JF436122
Sorex_cinereus,45.933,-64.183,326555754,JF436123
Sorex_cinereus,45.933,-64.183,326555756,JF436124
Sorex_cinereus,43.4,-66.017,326555758,JF436125
Sorex_cinereus,43.4,-66.017,326555760,JF436126
Sorex_cinereus,43.4,-66.017,326555762,JF436127
Sorex_cinereus,43.4,-66.017,326555764,JF436128
Sorex_cinereus,43.4,-66.017,326555766,JF436129
Sorex_cinereus,43.4,-66.017,326555768,JF436130
Sorex_cinereus,43.4,-66.017,326555770,JF436131
Sorex_cinereus,43.4,-66.017,326555772,JF436132
Sorex_cinereus,43.4,-66.017,326555774,JF436133
Sorex_cinereus,43.4,-66.017,326555776,JF436134
Sorex_cinereus,43.4,-66.017,326555778,JF436135
Sorex_cinereus,43.4,-66.017,326555780,JF436136
Sorex_cinereus,43.4,-66.017,326555782,JF436137
Sorex_cinereus,43.4,-66.017,326555784,JF436138
Sorex_cinereus,43.4,-66.017,326555786,JF436139
Sorex_cinereus,43.4,-66.017,326555788,JF436140
Sorex_cinereus,43.4,-66.017,326555790,JF436141
Sorex_cinereus,43.4,-66.017,326555792,JF436142
Sorex_cinereus,43.4,-66.017,326555794,JF436143
Sorex_cinereus,43.4,-66.017,326555796,JF436144
Sorex_cinereus,43.4,-66.017,326555798,JF436145
Sorex_cinereus,43.4,-66.017,326555800,JF436146
Sorex_cinereus,43.4,-66.017,326555802,JF436147
Sorex_cinereus,43.4,-66.017,326555804,JF436148
Sorex_cinereus,43.4,-66.017,326555806,JF436149
Sorex_cinereus,43.4,-66.017,326555808,JF436150
Sorex_cinereus,43.4,-66.017,326555810,JF436151
Sorex_cinereus,43.4,-66.017,326555812,JF436152
Sorex_cinereus,43.4,-66.017,326555814,JF436153
Sorex_cinereus,43.4,-66.017,326555816,JF436154
Sorex_cinereus,43.4,-66.017,326555818,JF436155
Sorex_cinereus,43.4,-66.017,326555820,JF436156
Sorex_cinereus,43.483,-65.717,326555822,JF436157
Sorex_cinereus,43.483,-65.717,326555824,JF436158
Sorex_cinereus,43.483,-65.717,326555826,JF436159
Sorex_cinereus,43.483,-65.717,326555828,JF436160
Sorex_cinereus,43.483,-65.717,326555830,JF436161
Sorex_cinereus,43.483,-65.717,326555832,JF436162
Sorex_cinereus,43.483,-65.717,326555834,JF436163
Sorex_cinereus,43.483,-65.717,326555836,JF436164
Sorex_cinereus,43.483,-65.717,326555838,JF436165
Sorex_cinereus,43.483,-65.717,326555840,JF436166
Sorex_cinereus,43.483,-65.717,326555842,JF436167
Sorex_cinereus,43.483,-65.717,326555844,JF436168
Sorex_cinereus,43.483,-65.717,326555846,JF436169
Sorex_cinereus,43.483,-65.717,326555848,JF436170
Sorex_cinereus,43.483,-65.717,326555850,JF436171
Sorex_cinereus,43.483,-65.717,326555852,JF436172
Sorex_cinereus,43.483,-65.717,326555854,JF436173
Sorex_cinereus,43.483,-65.717,326555856,JF436174
Sorex_cinereus,43.483,-65.717,326555858,JF436175
Sorex_cinereus,43.483,-65.717,326555860,JF436176
Sorex_cinereus,43.483,-65.717,326555862,JF436177
Sorex_cinereus,43.483,-65.717,326555864,JF436178
Sorex_cinereus,43.483,-65.717,326555866,JF436179
Sorex_cinereus,43.483,-65.717,326555868,JF436180
Sorex_cinereus,43.483,-65.717,326555870,JF436181
Sorex_cinereus,43.483,-65.717,326555872,JF436182
Sorex_cinereus,43.483,-65.717,326555874,JF436183
Sorex_cinereus,43.483,-65.717,326555876,JF436184
Sorex_cinereus,43.483,-65.717,326555878,JF436185
Sorex_cinereus,43.483,-65.717,326555880,JF436186
Sorex_cinereus,43.483,-65.717,326555882,JF436187
Sorex_cinereus,43.483,-65.717,326555884,JF436188
Sorex_cinereus,43.483,-65.717,326555886,JF436189
Sorex_cinereus,43.483,-65.717,326555888,JF436190
Sorex_cinereus,43.483,-65.717,326555890,JF436191
Sorex_cinereus,43.483,-65.717,326555892,JF436192
Sorex_cinereus,43.483,-65.717,326555894,JF436193
Sorex_cinereus,43.483,-65.717,326555896,JF436194
Sorex_cinereus,43.483,-65.717,326555898,JF436195
Sorex_cinereus,43.483,-65.717,326555900,JF436196
Sorex_cinereus,43.483,-65.717,326555902,JF436197
Sorex_cinereus,43.483,-65.717,326555904,JF436198
Sorex_cinereus,43.483,-65.717,326555906,JF436199
Sorex_cinereus,43.483,-65.717,326555908,JF436200
Sorex_cinereus,43.483,-65.717,326555910,JF436201
Sorex_cinereus,43.483,-65.717,326555912,JF436202
Sorex_cinereus,43.483,-65.717,326555914,JF436203
Sorex_cinereus,48.433,-58.483,326555916,JF436204
Sorex_cinereus,48.433,-58.483,326555918,JF436205
Sorex_cinereus,48.433,-58.483,326555920,JF436206
Sorex_cinereus,48.433,-58.483,326555922,JF436207
Sorex_cinereus,48.433,-58.483,326555924,JF436208
Sorex_cinereus,48.433,-58.483,326555926,JF436209
Sorex_cinereus,48.433,-58.483,326555928,JF436210
Sorex_cinereus,48.433,-58.483,326555930,JF436211
Sorex_cinereus,48.433,-58.483,326555932,JF436212
Sorex_cinereus,48.433,-58.483,326555934,JF436213
Sorex_cinereus,48.433,-58.483,326555936,JF436214
Sorex_cinereus,48.433,-58.483,326555938,JF436215
Sorex_cinereus,48.433,-58.483,326555940,JF436216
Sorex_cinereus,48.433,-58.483,326555942,JF436217
Sorex_cinereus,48.433,-58.483,326555944,JF436218
Sorex_cinereus,48.433,-58.483,326555946,JF436219
Sorex_cinereus,48.433,-58.483,326555948,JF436220
Sorex_cinereus,48.433,-58.483,326555950,JF436221
Sorex_cinereus,48.433,-58.483,326555952,JF436222
Sorex_cinereus,48.433,-58.483,326555954,JF436223
Sorex_cinereus,48.433,-58.483,326555956,JF436224
Sorex_cinereus,48.433,-58.483,326555958,JF436225
Sorex_cinereus,48.433,-58.483,326555960,JF436226
Sorex_cinereus,48.433,-58.483,326555962,JF436227
Sorex_cinereus,48.433,-58.483,326555964,JF436228
Sorex_cinereus,48.433,-58.483,326555966,JF436229
Sorex_cinereus,48.433,-58.483,326555968,JF436230
Sorex_cinereus,48.433,-58.483,326555970,JF436231
Sorex_cinereus,48.433,-58.483,326555972,JF436232
Sorex_cinereus,48.433,-58.483,326555974,JF436233
Sorex_cinereus,48.433,-58.483,326555976,JF436234
Sorex_cinereus,48.433,-58.483,326555978,JF436235
Sorex_cinereus,48.433,-58.483,326555980,JF436236
Sorex_cinereus,48.433,-58.483,326555982,JF436237
Sorex_cinereus,48.433,-58.483,326555984,JF436238
Sorex_cinereus,48.433,-58.483,326555986,JF436239
Sorex_cinereus,48.433,-58.483,326555988,JF436240
Sorex_cinereus,48.433,-58.483,326555990,JF436241
Sorex_cinereus,48.433,-58.483,326555992,JF436242
Sorex_cinereus,48.433,-58.483,326555994,JF436243
Sorex_cinereus,48.433,-58.483,326555996,JF436244
Sorex_cinereus,45.967,-66.65,326555998,JF436245
Sorex_cinereus,45.967,-66.65,326556000,JF436246
Sorex_cinereus,45.967,-66.65,326556002,JF436247
Sorex_cinereus,45.967,-66.65,326556004,JF436248
Sorex_cinereus,43.933,-79.533,326556006,JF436249
Sorex_cinereus,43.983,-79.517,326556008,JF436250
Sorex_cinereus,43.983,-79.517,326556010,JF436251
Sorex_cinereus,43.983,-79.517,326556012,JF436252
Sorex_cinereus,43.983,-79.517,326556014,JF436253
Sorex_cinereus,43.983,-79.517,326556016,JF436254
Sorex_cinereus,43.983,-79.517,326556018,JF436255
Sorex_cinereus,43.983,-79.517,326556020,JF436256
Sorex_cinereus,51.283,-114.833,326556022,JF436257
Sorex_cinereus,51.283,-114.833,326556024,JF436258
