order_name,family_name,subfamily_name,genus_name,species_name,sp_suffix
Coleoptera,Cantharidae,Silinae,Silis,Silis percomis,percomis
Diptera,Limoniidae,Chioneinae,Cheilotrichia,Cheilotrichia stigmatica,stigmatica
Coleoptera,Latridiidae,Latridiinae,Stephostethus,Stephostethus breviclavis,breviclavis
Coleoptera,Melandryidae,Melandryinae,Scotochroides,Scotochroides antennatus,antennatus
Lepidoptera,Noctuidae,Noctuinae,Pseudohermonassa,Pseudohermonassa tenuicula,tenuicula
Coleoptera,Ptinidae,Dorcatominae,Dorcatoma,Dorcatoma pallicornis,pallicornis
Coleoptera,Curculionidae,Cossoninae,Phloeophagus,Phloeophagus apionides,apionides
Coleoptera,Chrysomelidae,Eumolpinae,Xanthonia,Xanthonia decemnotata,decemnotata
Hemiptera,Aphalaridae,Rhinocolinae,Rhinocola,Rhinocola aceris,aceris
Coleoptera,Scirtidae,Scirtinae,Nyholmia,Nyholmia collaris,collaris
Coleoptera,Melandryidae,Melandryinae,Symphora,Symphora flavicollis,flavicollis
Coleoptera,Salpingidae,Salpinginae,Rhinosimus,Rhinosimus viridiaeneus,viridiaeneus
Hemiptera,Cixiidae,Cixiinae,Cixius,Cixius pini,pini
Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus protervus,protervus
Neuroptera,Hemerobiidae,Hemerobiinae,Hemerobius,Hemerobius bistrigatus,bistrigatus
Trichoptera,Lepidostomatidae,Lepidostomatinae,Lepidostoma,Lepidostoma lydia,lydia
Lepidoptera,Noctuidae,Plusiinae,Syngrapha,Syngrapha cryptica,cryptica
Trichoptera,Hydropsychidae,Arctopsychinae,Parapsyche,Parapsyche apicalis,apicalis
Lepidoptera,Cosmopterigidae,Chrysopeleiinae,Perimede,Perimede erransella,erransella
Lepidoptera,Noctuidae,Plusiinae,Diachrysia,Diachrysia aereoides,aereoides
Diptera,Tephritidae,Tephritinae,Urophora,Urophora cardui,cardui
Plecoptera,Nemouridae,Amphinemurinae,Amphinemura,Amphinemura wui,wui
Plecoptera,Leuctridae,Leuctrinae,Leuctra,Leuctra sibleyi,sibleyi
Plecoptera,Chloroperlidae,Chloroperlinae,Alloperla,Alloperla atlantica,atlantica
Lepidoptera,Geometridae,Ennominae,Gueneria,Gueneria similaria,similaria
Hemiptera,Aphrophoridae,Aphrophorinae,Aphrophora,Aphrophora gelida,gelida
Plecoptera,Chloroperlidae,Chloroperlinae,Alloperla,Alloperla petasata,petasata
Ephemeroptera,Baetidae,Baetinae,Baetis,Baetis intercalaris,intercalaris
Hymenoptera,Braconidae,Microgastrinae,Pholetesor,Pholetesor variabilis,variabilis
Plecoptera,Chloroperlidae,Chloroperlinae,Alloperla,Alloperla concolor,concolor
Diptera,Chironomidae,Tanypodinae,Nilotanypus,Nilotanypus fimbriatus,fimbriatus
Hemiptera,Aphididae,Aphidinae,Acyrthosiphon,Acyrthosiphon malvae,malvae
Diptera,Tipulidae,Tipulinae,Nephrotoma,Nephrotoma alterna,alterna
Diptera,Muscidae,Coenosiinae,Neodexiopsis,Neodexiopsis calopyga,calopyga
Hemiptera,Pentatomidae,Pentatominae,Banasa,Banasa dimidiata,dimidiata
Diptera,Tachinidae,Dexiinae,Eutrixa,Eutrixa exilis,exilis
Coleoptera,Staphylinidae,Staphylininae,Tasgius,Tasgius melanarius,melanarius
Diptera,Fanniidae,Fanniinae,Fannia,Fannia verrallii,verrallii
Hymenoptera,Ichneumonidae,Cryptinae,Phygadeuon,Phygadeuon vexator,vexator
Hymenoptera,Ichneumonidae,Ichneumoninae,Crypteffigies,Crypteffigies confusus,confusus
Hymenoptera,Ichneumonidae,Tryphoninae,Neliopisthus,Neliopisthus orbitalis,orbitalis
Diptera,Limoniidae,Limnophilinae,Austrolimnophila,Austrolimnophila toxoneura,toxoneura
Lepidoptera,Crambidae,Acentropinae,Neocataclysta,Neocataclysta magnificalis,magnificalis
Thysanoptera,Phlaeothripidae,Phlaeothripinae,Hoplothrips,Hoplothrips japonicus,japonicus
Diptera,Fanniidae,Fanniinae,Fannia,Fannia metallipennis,metallipennis
Hymenoptera,Ichneumonidae,Acaenitinae,Spilopteron,Spilopteron franclemonti,franclemonti
Hemiptera,Cicadellidae,Deltocephalinae,Scaphoideus,Scaphoideus cylindratus,cylindratus
Hemiptera,Miridae,Mirinae,Neolygus,Neolygus fagi,fagi
Lepidoptera,Gracillariidae,Lithocolletinae,Phyllonorycter,Phyllonorycter clemensella,clemensella
Coleoptera,Leiodidae,Leiodinae,Anisotoma,Anisotoma obsoleta,obsoleta
Diptera,Lauxaniidae,Homoneurinae,Homoneura,Homoneura phildelphica,phildelphica
Hymenoptera,Ichneumonidae,Orthocentrinae,Picrostigeus,Picrostigeus debilis,debilis
Hemiptera,Miridae,Mirinae,Tropidosteptes,Tropidosteptes rufusculus,rufusculus
Hemiptera,Cicadellidae,Deltocephalinae,Prescottia,Prescottia lobata,lobata
Hemiptera,Cicadellidae,Aphrodinae,Xestocephalus,Xestocephalus fulvocapitatus,fulvocapitatus
Coleoptera,Chrysomelidae,Chrysomelinae,Calligrapha,Calligrapha rowena,rowena
Hemiptera,Miridae,Phylinae,Psallus,Psallus montanus,montanus
Diptera,Sciomyzidae,Sciomyzinae,Poecilographa,Poecilographa decora,decora
Hemiptera,Anthocoridae,Anthocorinae,Temnostethus,Temnostethus gracilis,gracilis
Diptera,Fanniidae,Fanniinae,Fannia,Fannia melanura,melanura
Diptera,Syrphidae,Eristalinae,Sericomyia,Sericomyia bifasciata,bifasciata
Plecoptera,Leuctridae,Leuctrinae,Paraleuctra,Paraleuctra sara,sara
Diptera,Limoniidae,Chioneinae,Ormosia,Ormosia nimbipennis,nimbipennis
Hymenoptera,Ichneumonidae,Ichneumoninae,Cratichneumon,Cratichneumon culex,culex
Lepidoptera,Noctuidae,Acronictinae,Acronicta,Acronicta retardata,retardata
Diptera,Tachinidae,Dexiinae,Eulasiona,Eulasiona comstocki,comstocki
Coleoptera,Elateridae,Dendrometrinae,Denticollis,Denticollis denticornis,denticornis
Hemiptera,Cicadellidae,Deltocephalinae,Idiodonus,Idiodonus joseus,joseus
Hemiptera,Cicadellidae,Typhlocybinae,Typhlocyba,Typhlocyba niobe,niobe
Diptera,Clusiidae,Clusiinae,Clusia,Clusia czernyi,czernyi
Lepidoptera,Geometridae,Larentiinae,Eupithecia,Eupithecia russeliata,russeliata
Diptera,Sciomyzidae,Sciomyzinae,Tetanocera,Tetanocera melanostigma,melanostigma
Hymenoptera,Ichneumonidae,Tryphoninae,Exenterus,Exenterus vellicatus,vellicatus
Coleoptera,Elateridae,Elaterinae,Agriotes,Agriotes limosus,limosus
Coleoptera,Cerambycidae,Lepturinae,Idiopidonia,Idiopidonia pedalis,pedalis
Hymenoptera,Ichneumonidae,Cryptinae,Gelis,Gelis festinans,festinans
Lepidoptera,Tortricidae,Tortricinae,Archips,Archips strianus,strianus
Coleoptera,Elateridae,Dendrometrinae,Liotrichus,Liotrichus falsificus,falsificus
Coleoptera,Staphylinidae,Omaliinae,Acrolocha,Acrolocha diffusa,diffusa
Coleoptera,Staphylinidae,Aleocharinae,Liogluta,Liogluta intermedia,intermedia
Lepidoptera,Gracillariidae,Lithocolletinae,Phyllonorycter,Phyllonorycter comparella,comparella
Lepidoptera,Gracillariidae,Lithocolletinae,Phyllonorycter,Phyllonorycter pastorella,pastorella
Lepidoptera,Gracillariidae,Lithocolletinae,Phyllonorycter,Phyllonorycter ulmifoliella,ulmifoliella
Coleoptera,Silvanidae,Silvaninae,Oryzaephilus,Oryzaephilus surinamensis,surinamensis
Lepidoptera,Gracillariidae,Lithocolletinae,Phyllonorycter,Phyllonorycter distentella,distentella
Lepidoptera,Gracillariidae,Lithocolletinae,Phyllonorycter,Phyllonorycter harrisella,harrisella
Lepidoptera,Gracillariidae,Lithocolletinae,Phyllonorycter,Phyllonorycter kuhlweiniella,kuhlweiniella
Lepidoptera,Nymphalidae,Satyrinae,Melanargia,Melanargia galathea,galathea
Lepidoptera,Glyphipterigidae,Acrolepiinae,Acrolepiopsis,Acrolepiopsis assectella,assectella
Lepidoptera,Geometridae,Archiearinae,Boudinotiana,Boudinotiana touranginii,touranginii
Lepidoptera,Geometridae,Archiearinae,Boudinotiana,Boudinotiana notha,notha
Hymenoptera,Tenthredinidae,Tenthredininae,Tenthredopsis,Tenthredopsis coquebertii,coquebertii
Lepidoptera,Gracillariidae,Lithocolletinae,Phyllonorycter,Phyllonorycter anceps,anceps
Lepidoptera,Tortricidae,Olethreutinae,Grapholita,Grapholita lobarzewskii,lobarzewskii
Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus nemoralis,nemoralis
Lepidoptera,Zygaenidae,Zygaeninae,Zygaena,Zygaena romeo,romeo
Hymenoptera,Formicidae,Dolichoderinae,Tapinoma,Tapinoma cf. magnum,cf. magnum
Hymenoptera,Formicidae,Dolichoderinae,Tapinoma,Tapinoma magnum,magnum
Lepidoptera,Pieridae,Pierinae,Pieris,Pieris bryoniae,bryoniae
Hymenoptera,Halictidae,Halictinae,Lasioglossum,Lasioglossum leucozonium,leucozonium
Lepidoptera,Nymphalidae,Nymphalinae,Melitaea,Melitaea diamina,diamina
Lepidoptera,Lycaenidae,Polyommatinae,Polyommatus,Polyommatus eros,eros
Lepidoptera,Lycaenidae,Polyommatinae,Plebejus,Plebejus argyrognomon,argyrognomon
Lepidoptera,Pieridae,Coliadinae,Colias,Colias hyale,hyale
Hemiptera,Aphididae,Aphidinae,Aphis,Aphis newtoni,newtoni
Lepidoptera,Nymphalidae,Satyrinae,Coenonympha,Coenonympha pamphilus,pamphilus
Lepidoptera,Nymphalidae,Nymphalinae,Euphydryas,Euphydryas aurinia,aurinia
Lepidoptera,Nymphalidae,Nymphalinae,Melitaea,Melitaea celadussa,celadussa
Lepidoptera,Nymphalidae,Nymphalinae,Melitaea,Melitaea nevadensis,nevadensis
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia ligea,ligea
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia euryale,euryale
Hymenoptera,Megachilidae,Megachilinae,Megachile,Megachile centuncularis,centuncularis
Lepidoptera,Nymphalidae,Heliconiinae,Issoria,Issoria lathonia,lathonia
Lepidoptera,Pieridae,Pierinae,Aporia,Aporia crataegi,crataegi
Lepidoptera,Nymphalidae,Satyrinae,Lasiommata,Lasiommata maera,maera
Lepidoptera,Lycaenidae,Polyommatinae,Cupido,Cupido minimus,minimus
Lepidoptera,Nymphalidae,Heliconiinae,Brenthis,Brenthis ino,ino
Lepidoptera,Nymphalidae,Heliconiinae,Brenthis,Brenthis daphne,daphne
Lepidoptera,Nymphalidae,Nymphalinae,Aglais,Aglais urticae,urticae
Lepidoptera,Papilionidae,Parnassiinae,Parnassius,Parnassius phoebus,phoebus
Lepidoptera,Papilionidae,Parnassiinae,Parnassius,Parnassius sacerdos,sacerdos
Lepidoptera,Pieridae,Pierinae,Pieris,Pieris brassicae,brassicae
Lepidoptera,Nymphalidae,Satyrinae,Coenonympha,Coenonympha gardetta,gardetta
Lepidoptera,Nymphalidae,Satyrinae,Coenonympha,Coenonympha darwiniana,darwiniana
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia medusa,medusa
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia oeme,oeme
Lepidoptera,Lycaenidae,Polyommatinae,Phengaris,Phengaris arion,arion
Lepidoptera,Lycaenidae,Lycaeninae,Lycaena,Lycaena tityrus,tityrus
Lepidoptera,Nymphalidae,Heliconiinae,Boloria,Boloria euphrosyne,euphrosyne
Lepidoptera,Nymphalidae,Satyrinae,Aphantopus,Aphantopus hyperantus,hyperantus
Lepidoptera,Nymphalidae,Heliconiinae,Speyeria,Speyeria agalaja,agalaja
Lepidoptera,Lycaenidae,Polyommatinae,Cyaniris,Cyaniris semiargus,semiargus
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia tyndarus,tyndarus
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia nivalis,nivalis
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia arvernensis,arvernensis
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia aethiops,aethiops
Lepidoptera,Pieridae,Pierinae,Pieris,Pieris mannii,mannii
Lepidoptera,Geometridae,Ennominae,Biston,Biston strataria,strataria
Lepidoptera,Hesperiidae,Hesperiinae,Ochlodes,Ochlodes sylvanus,sylvanus
Lepidoptera,Lycaenidae,Lycaeninae,Lycaena,Lycaena virgaureae,virgaureae
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia bubastis,bubastis
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia manto,manto
Lepidoptera,Hesperiidae,Pyrginae,Pyrgus,Pyrgus malvoides,malvoides
Lepidoptera,Sesiidae,Sesiinae,Bembecia,Bembecia ichneumoniformis,ichneumoniformis
Lepidoptera,Hesperiidae,Pyrginae,Pyrgus,Pyrgus serratulae,serratulae
Hemiptera,Adelgidae,Adelginae,Adelges,Adelges nordmannianae,nordmannianae
Lepidoptera,Riodinidae,Nemeobiinae,Hamearis,Hamearis lucina,lucina
Lepidoptera,Lycaenidae,Lycaeninae,Lycaena,Lycaena hippothoe,hippothoe
Lepidoptera,Nymphalidae,Satyrinae,Minois,Minois dryas,dryas
Lepidoptera,Lycaenidae,Polyommatinae,Cacyreus,Cacyreus marshalli,marshalli
Lepidoptera,Nymphalidae,Satyrinae,Hipparchia,Hipparchia fagi,fagi
Lepidoptera,Nymphalidae,Satyrinae,Hipparchia,Hipparchia hermione,hermione
Lepidoptera,Nymphalidae,Satyrinae,Hipparchia,Hipparchia genava,genava
Lepidoptera,Nymphalidae,Satyrinae,Lasiommata,Lasiommata petropolitana,petropolitana
Lepidoptera,Lycaenidae,Polyommatinae,Eumedonia,Eumedonia eumedon,eumedon
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia sudetica,sudetica
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia melampus,melampus
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia meolans,meolans
Lepidoptera,Zygaenidae,Zygaeninae,Zygaena,Zygaena viciae,viciae
Trichoptera,Philopotamidae,Philopotaminae,Philopotamus,Philopotamus ludificatus,ludificatus
Hymenoptera,Halictidae,Halictinae,Sphecodes,Sphecodes hyalinatus,hyalinatus
Hymenoptera,Colletidae,Colletinae,Colletes,Colletes impunctatus,impunctatus
Hymenoptera,Andrenidae,Andreninae,Andrena,Andrena trimmerana,trimmerana
Hymenoptera,Tenthredinidae,Tenthredininae,Tenthredo,Tenthredo algoviensis,algoviensis
Hymenoptera,Tenthredinidae,Tenthredininae,Tenthredo,Tenthredo schaefferi,schaefferi
Hymenoptera,Tenthredinidae,Tenthredininae,Tenthredo,Tenthredo korabica,korabica
Lepidoptera,Zygaenidae,Procridinae,Adscita,Adscita alpina,alpina
Lepidoptera,Zygaenidae,Procridinae,Adscita,Adscita statices,statices
Lepidoptera,Zygaenidae,Zygaeninae,Zygaena,Zygaena loti,loti
Lepidoptera,Zygaenidae,Zygaeninae,Zygaena,Zygaena lonicerae,lonicerae
Hymenoptera,Halictidae,Halictinae,Lasioglossum,Lasioglossum marginatum,marginatum
Hymenoptera,Colletidae,Hylaeinae,Hylaeus,Hylaeus hyalinatus,hyalinatus
Hymenoptera,Colletidae,Hylaeinae,Hylaeus,Hylaeus alpinus,alpinus
Hymenoptera,Colletidae,Hylaeinae,Hylaeus,Hylaeus gibbus,gibbus
Lepidoptera,Coleophoridae,Coleophorinae,Coleophora,Coleophora nubivagella,nubivagella
Hymenoptera,Andrenidae,Andreninae,Andrena,Andrena nitida,nitida
Hymenoptera,Apidae,Nomadinae,Nomada,Nomada succincta,succincta
Hymenoptera,Apidae,Nomadinae,Nomada,Nomada goodeniana,goodeniana
Lepidoptera,Nymphalidae,Nymphalinae,Melitaea,Melitaea varia,varia
Hymenoptera,Megachilidae,Megachilinae,Osmia,Osmia aurulenta,aurulenta
Hymenoptera,Halictidae,Halictinae,Lasioglossum,Lasioglossum albocinctum,albocinctum
Lepidoptera,Zygaenidae,Zygaeninae,Zygaena,Zygaena purpuralis,purpuralis
Lepidoptera,Zygaenidae,Zygaeninae,Zygaena,Zygaena minos,minos
Lepidoptera,Geometridae,Ennominae,Crocota,Crocota pseudotinctaria,pseudotinctaria
Hymenoptera,Apidae,Apinae,Ceratina,Ceratina cyanea,cyanea
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia mnestra,mnestra
Hymenoptera,Apidae,Nomadinae,Nomada,Nomada zonata,zonata
Hymenoptera,Apidae,Nomadinae,Nomada,Nomada fucata,fucata
Hymenoptera,Apidae,Nomadinae,Nomada,Nomada flavopicta,flavopicta
Hymenoptera,Melittidae,Melittinae,Melitta,Melitta leporina,leporina
Hymenoptera,Sphecidae,Sphecinae,Isodontia,Isodontia mexicana,mexicana
Hemiptera,Miridae,Phylinae,Plagiognathus,Plagiognathus arbustorum,arbustorum
Hymenoptera,Andrenidae,Panurginae,Panurginus,Panurginus sericatus,sericatus
Hymenoptera,Colletidae,Hylaeinae,Hylaeus,Hylaeus lineolatus,lineolatus
Lepidoptera,Nymphalidae,Nymphalinae,Euphydryas,Euphydryas cynthia,cynthia
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia pharte,pharte
Hymenoptera,Megalodontesidae,Megalodontesinae,Megalodontes,Megalodontes cephalotes,cephalotes
Hymenoptera,Halictidae,Halictinae,Sphecodes,Sphecodes schenckii,schenckii
Hymenoptera,Sphecidae,Ammophilinae,Ammophila,Ammophila campestris,campestris
Hymenoptera,Colletidae,Colletinae,Colletes,Colletes hylaeiformis,hylaeiformis
Orthoptera,Acrididae,Gomphocerinae,Arcyptera,Arcyptera fusca,fusca
Orthoptera,Acrididae,Gomphocerinae,Arcyptera,Arcyptera microptera,microptera
Hymenoptera,Andrenidae,Andreninae,Andrena,Andrena polita,polita
Hymenoptera,Vespidae,Polistinae,Polistes,Polistes nimpha,nimpha
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia eriphyle,eriphyle
Lepidoptera,Gelechiidae,Gelechiinae,Sattleria,Sattleria basistrigella,basistrigella
Ephemeroptera,Baetidae,Baetinae,Baetis,Baetis alpinus,alpinus
Hymenoptera,Vespidae,Polistinae,Polistes,Polistes biglumis,biglumis
Hymenoptera,Apidae,Apinae,Eucera,Eucera cineraria,cineraria
Hymenoptera,Andrenidae,Panurginae,Panurgus,Panurgus dentipes,dentipes
Hymenoptera,Apidae,Apinae,Tetralonia,Tetralonia malvae,malvae
Hymenoptera,Apidae,Apinae,Ceratina,Ceratina cucurbitina,cucurbitina
Hymenoptera,Halictidae,Rophitinae,Systropha,Systropha planidens,planidens
Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus sinuatus,sinuatus
Hymenoptera,Apidae,Nomadinae,Nomada,Nomada distinguenda,distinguenda
Hymenoptera,Megachilidae,Megachilinae,Hoplitis,Hoplitis lepeletieri,lepeletieri
Hymenoptera,Megachilidae,Megachilinae,Osmia,Osmia gallarum,gallarum
Coleoptera,Chrysomelidae,Galerucinae,Galeruca,Galeruca pomonae,pomonae
Lepidoptera,Zygaenidae,Zygaeninae,Zygaena,Zygaena osterodensis,osterodensis
Neuroptera,Coniopterygidae,Coniopteryginae,Coniopteryx,Coniopteryx lentiae,lentiae
Hymenoptera,Tenthredinidae,Tenthredininae,Tenthredo,Tenthredo sulphuripes,sulphuripes
Hymenoptera,Apidae,Apinae,Tetraloniella,Tetraloniella salicariae,salicariae
Hemiptera,Miridae,Mirinae,Stenodema,Stenodema calcarata,calcarata
Hemiptera,Anthocoridae,Anthocorinae,Anthocoris,Anthocoris nemorum,nemorum
Hemiptera,Miridae,Mirinae,Charagochilus,Charagochilus weberi,weberi
Hemiptera,Miridae,Mirinae,Charagochilus,Charagochilus gyllenhalii,gyllenhalii
Hemiptera,Miridae,Mirinae,Agnocoris,Agnocoris reclairei,reclairei
Hymenoptera,Andrenidae,Andreninae,Andrena,Andrena ampla,ampla
Hemiptera,Miridae,Phylinae,Criocoris,Criocoris crassicornis,crassicornis
Hemiptera,Miridae,Mirinae,Apolygus,Apolygus limbatus,limbatus
Coleoptera,Carabidae,Trechinae,Bembidion,Bembidion complanatum,complanatum
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia alberganus,alberganus
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia albergana,albergana
Coleoptera,Chrysomelidae,Galerucinae,Longitarsus,Longitarsus ballotae,ballotae
Hemiptera,Miridae,Mirinae,Polymerus,Polymerus nigrita,nigrita
Hemiptera,Nabidae,Nabinae,Nabis,Nabis limbatus,limbatus
Coleoptera,Buprestidae,Buprestinae,Anthaxia,Anthaxia istriana,istriana
Hymenoptera,Tenthredinidae,Selandriinae,Dolerus,Dolerus frigidus,frigidus
Hemiptera,Blissidae,Blissinae,Ischnodemus,Ischnodemus sabuleti,sabuleti
Lepidoptera,Hesperiidae,Pyrginae,Pyrgus,Pyrgus carthami,carthami
Lepidoptera,Psychidae,Epichnopteriginae,Rebelia,Rebelia plumella,plumella
Lepidoptera,Nymphalidae,Heliconiinae,Fabriciana,Fabriciana niobe,niobe
Lepidoptera,Psychidae,Epichnopteriginae,Rebelia,Rebelia sapho x kruegeri kruegeri,sapho x kruegeri kruegeri
Lepidoptera,Psychidae,Epichnopteriginae,Rebelia,Rebelia ferruginans,ferruginans
Lepidoptera,Psychidae,Epichnopteriginae,Rebelia,Rebelia sapho,sapho
Lepidoptera,Pieridae,Coliadinae,Colias,Colias croceus,croceus
Lepidoptera,Nymphalidae,Heliconiinae,Boloria,Boloria thore,thore
Lepidoptera,Hesperiidae,Pyrginae,Pyrgus,Pyrgus warrenensis,warrenensis
Plecoptera,Nemouridae,Nemourinae,Protonemura,Protonemura lateralis,lateralis
Coleoptera,Oedemeridae,Oedemerinae,Oedemera,Oedemera tristis,tristis
Coleoptera,Curculionidae,Entiminae,Stasiodis,Stasiodis parvulus,parvulus
Coleoptera,Brentidae,Apioninae,Kalcapion,Kalcapion semivittatum,semivittatum
Lepidoptera,Geometridae,Ennominae,Sciadia,Sciadia tenebraria,tenebraria
Hymenoptera,Megachilidae,Megachilinae,Stelis,Stelis breviuscula,breviuscula
Lepidoptera,Lycaenidae,Polyommatinae,Phengaris,Phengaris teleius,teleius
Lepidoptera,Papilionidae,Parnassiinae,Parnassius,Parnassius apollo,apollo
Lepidoptera,Nymphalidae,Heliconiinae,Boloria,Boloria pales,pales
Hymenoptera,Tenthredinidae,Selandriinae,Dolerus,Dolerus alpinus,alpinus
Hymenoptera,Tenthredinidae,Selandriinae,Dolerus,Dolerus bensoni,bensoni
Hymenoptera,Tenthredinidae,Selandriinae,Dolerus,Dolerus hibernicus,hibernicus
Lepidoptera,Hesperiidae,Pyrginae,Pyrgus,Pyrgus andromedae,andromedae
Lepidoptera,Hesperiidae,Pyrginae,Pyrgus,Pyrgus cacaliae,cacaliae
Lepidoptera,Pieridae,Coliadinae,Colias,Colias phicomone,phicomone
Coleoptera,Chrysomelidae,Cassidinae,Hypocassida,Hypocassida subferruginea,subferruginea
Lepidoptera,Autostichidae,Symmocinae,Symmoca,Symmoca signella,signella
Lepidoptera,Nymphalidae,Satyrinae,Erebia,Erebia montana,montana
Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus praeustus,praeustus
Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus cardinalis,cardinalis
Hymenoptera,Vespidae,Polistinae,Polistes,Polistes bischoffi,bischoffi
Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus aethiops,aethiops
Coleoptera,Elateridae,Elaterinae,Ampedus,Ampedus scrofa,scrofa
Hymenoptera,Apidae,Apinae,Anthophora,Anthophora plagiata,plagiata
Hymenoptera,Pteromalidae,Pteromalinae,Pteromalus,Pteromalus cardui,cardui
Hymenoptera,Pteromalidae,Pteromalinae,Pteromalus,Pteromalus intermedius,intermedius
Hymenoptera,Pteromalidae,Pteromalinae,Pteromalus,Pteromalus albipennis,albipennis
Diptera,Muscidae,Coenosiinae,Coenosia,Coenosia obscuricula,obscuricula
Lepidoptera,Nymphalidae,Heliconiinae,Boloria,Boloria titania,titania
Hemiptera,Miridae,Orthotylinae,Orthotylus,Orthotylus marginalis,marginalis
Hymenoptera,Pteromalidae,Pteromalinae,Pteromalus,Pteromalus inclytus,inclytus
Lepidoptera,Noctuidae,Noctuinae,Agrotis,Agrotis fatidica,fatidica
Lepidoptera,Noctuidae,Noctuinae,Xestia,Xestia viridescens,viridescens
Lepidoptera,Noctuidae,Noctuinae,Xestia,Xestia baja,baja
Lepidoptera,Tortricidae,Tortricinae,Argyrotaenia,Argyrotaenia ljungiana,ljungiana
Lepidoptera,Tortricidae,Tortricinae,Gynnidomorpha,Gynnidomorpha minimana,minimana
Lepidoptera,Tortricidae,Tortricinae,Gynnidomorpha,Gynnidomorpha permixtana,permixtana
Lepidoptera,Nymphalidae,Nymphalinae,Melitaea,Melitaea athalia,athalia
Lepidoptera,Noctuidae,Noctuinae,Leucania,Leucania comma,comma
Lepidoptera,Papilionidae,Parnassiinae,Parnassius,Parnassius mnemosyne,mnemosyne
Lepidoptera,Nymphalidae,Limenitidinae,Limenitis,Limenitis reducta,reducta
Lepidoptera,Geometridae,Larentiinae,Thera,Thera juniperata,juniperata
Lepidoptera,Geometridae,Larentiinae,Eupithecia,Eupithecia silenata,silenata
Lepidoptera,Nymphalidae,Heliconiinae,Boloria,Boloria selene,selene
